82.5k,RC1206FR-0782K5L,Yageo,11,Digi-Key,0.00261,15000,1206,250 mW,82.5 kΩ,±1%,
84.5k,RC1206FR-0784K5L,Yageo,12,Digi-Key,0.00261,20000,1206,250 mW,84.5 kΩ,±1%,
86.6k,RC1206FR-0786K6L,Yageo,10,Digi-Key,0.00261,50000,1206,250 mW,86.6 kΩ,±1%,
88.7k,RC1206FR-0788K7L,Yageo,7,Digi-Key,0.00261,25000,1206,250 mW,88.7 kΩ,±1%,
90.9k,RC1206FR-0790K9L,Yageo,12,Digi-Key,0.00261,35000,1206,250 mW,90.9 kΩ,±1%,
93.1k,RC1206FR-0793K1L,Yageo,11,Digi-Key,0.00261,0,1206,250 mW,93.1 kΩ,±1%,
95.3k,RC1206FR-0795K3L,Yageo,11,Digi-Key,0.00261,35000,1206,250 mW,95.3 kΩ,±1%,
97.6k,RC1206FR-0797K6L,Yageo,9,Digi-Key,0.00261,15000,1206,250 mW,97.6 kΩ,±1%,
100k,RC1206FR-07100KL,Yageo,29,Digi-Key,0.00261,1585000,1206,250 mW,100 kΩ,±1%,
102k,RC1206FR-07102KL,Yageo,10,Digi-Key,0.00261,20000,1206,250 mW,102 kΩ,±1%,
105k,RC1206FR-07105KL,Yageo,13,Digi-Key,0.00261,15000,1206,250 mW,105 kΩ,±1%,
107k,RC1206FR-07107KL,Yageo,7,Digi-Key,0.00261,0,1206,250 mW,107 kΩ,±1%,
110k,RC1206FR-07110KL,Yageo,14,Digi-Key,0.00261,35000,1206,250 mW,110 kΩ,±1%,
113k,RC1206FR-07113KL,Yageo,11,Digi-Key,0.00261,15000,1206,250 mW,113 kΩ,±1%,
115k,RC1206FR-07115KL,Yageo,9,Digi-Key,0.00261,25000,1206,250 mW,115 kΩ,±1%,
118k,RC1206FR-07118KL,Yageo,11,Digi-Key,0.00261,30000,1206,250 mW,118 kΩ,±1%,
121k,RC1206FR-07121KL,Yageo,11,Digi-Key,0.00261,25000,1206,250 mW,121 kΩ,±1%,
124k,RC1206FR-07124KL,Yageo,10,Digi-Key,0.00261,10000,1206,250 mW,124 kΩ,±1%,
127k,RC1206FR-07127KL,Yageo,11,Digi-Key,0.00261,25000,1206,250 mW,127 kΩ,±1%,
130k,RC1206FR-07130KL,Yageo,13,Digi-Key,0.00261,45000,1206,250 mW,130 kΩ,±1%,
133k,RC1206FR-07133KL,Yageo,11,Digi-Key,0.00261,10000,1206,250 mW,133 kΩ,±1%,
137k,RC1206FR-07137KL,Yageo,8,Digi-Key,0.00261,20000,1206,250 mW,137 kΩ,±1%,
140k,RC1206FR-07140KL,Yageo,11,Digi-Key,0.00261,15000,1206,250 mW,140 kΩ,±1%,
143k,RC1206FR-07143KL,Yageo,10,Digi-Key,0.00261,5000,1206,250 mW,143 kΩ,±1%,
147k,RC1206FR-07147KL,Yageo,10,Digi-Key,0.00261,15000,1206,250 mW,147 kΩ,±1%,
150k,RC1206FR-07150KL,Yageo,24,Digi-Key,0.00261,205000,1206,250 mW,150 kΩ,±1%,
154k,RC1206FR-07154KL,Yageo,12,Digi-Key,0.00261,25000,1206,250 mW,154 kΩ,±1%,
158k,RC1206FR-07158KL,Yageo,9,Digi-Key,0.00261,20000,1206,250 mW,158 kΩ,±1%,
162k,RC1206FR-07162KL,Yageo,12,Digi-Key,0.00261,80000,1206,250 mW,162 kΩ,±1%,
165k,RC1206FR-07165KL,Yageo,9,Digi-Key,0.00261,15000,1206,250 mW,165 kΩ,±1%,
169k,RC1206FR-07169KL,Yageo,13,Digi-Key,0.00261,35000,1206,250 mW,169 kΩ,±1%,
174k,RC1206FR-07174KL,Yageo,10,Digi-Key,0.00261,20000,1206,250 mW,174 kΩ,±1%,
178k,RC1206FR-07178KL,Yageo,9,Digi-Key,0.00261,5000,1206,250 mW,178 kΩ,±1%,
182k,RC1206FR-07182KL,Yageo,12,Digi-Key,0.00261,55000,1206,250 mW,182 kΩ,±1%,
187k,RC1206FR-07187KL,Yageo,10,Digi-Key,0.00261,20000,1206,250 mW,187 kΩ,±1%,
191k,RC1206FR-07191KL,Yageo,11,Digi-Key,0.00261,5000,1206,250 mW,191 kΩ,±1%,
196k,RC1206FR-07196KL,Yageo,10,Digi-Key,0.00261,25000,1206,250 mW,196 kΩ,±1%,
200k,RC1206FR-07200KL,Yageo,25,Digi-Key,0.00261,675000,1206,250 mW,200 kΩ,±1%,
205k,RC1206FR-07205KL,Yageo,10,Digi-Key,0.00261,0,1206,250 mW,205 kΩ,±1%,
210k,RC1206FR-07210KL,Yageo,10,Digi-Key,0.00261,10000,1206,250 mW,210 kΩ,±1%,
215k,RC1206FR-07215KL,Yageo,9,Digi-Key,0.00261,0,1206,250 mW,215 kΩ,±1%,
221k,RC1206FR-07221KL,Yageo,14,Digi-Key,0.00261,80000,1206,250 mW,221 kΩ,±1%,
226k,RC1206FR-07226KL,Yageo,12,Digi-Key,0.00261,15000,1206,250 mW,226 kΩ,±1%,
232k,RC1206FR-07232KL,Yageo,12,Digi-Key,0.00261,0,1206,250 mW,232 kΩ,±1%,
237k,RC1206FR-07237KL,Yageo,11,Digi-Key,0.00261,20000,1206,250 mW,237 kΩ,±1%,
243k,RC1206FR-07243KL,Yageo,9,Digi-Key,0.00261,45000,1206,250 mW,243 kΩ,±1%,
249k,RC1206FR-07249KL,Yageo,16,Digi-Key,0.00261,170000,1206,250 mW,249 kΩ,±1%,
255k,RC1206FR-07255KL,Yageo,13,Digi-Key,0.00261,40000,1206,250 mW,255 kΩ,±1%,
261k,RC1206FR-07261KL,Yageo,12,Digi-Key,0.00261,5000,1206,250 mW,261 kΩ,±1%,
267k,RC1206FR-07267KL,Yageo,12,Digi-Key,0.00261,30000,1206,250 mW,267 kΩ,±1%,
274k,RC1206FR-07274KL,Yageo,11,Digi-Key,0.00261,30000,1206,250 mW,274 kΩ,±1%,
280k,RC1206FR-07280KL,Yageo,12,Digi-Key,0.00261,60000,1206,250 mW,280 kΩ,±1%,
287k,RC1206FR-07287KL,Yageo,5,Digi-Key,0.00261,35000,1206,250 mW,287 kΩ,±1%,
294k,RC1206FR-07294KL,Yageo,8,Digi-Key,0.00261,10000,1206,250 mW,294 kΩ,±1%,
301k,RC1206FR-07301KL,Yageo,10,Digi-Key,0.00261,45000,1206,250 mW,301 kΩ,±1%,
309k,RC1206FR-07309KL,Yageo,8,Digi-Key,0.00261,20000,1206,250 mW,309 kΩ,±1%,
316k,RC1206FR-07316KL,Yageo,11,Digi-Key,0.00261,10000,1206,250 mW,316 kΩ,±1%,
324k,RC1206FR-07324KL,Yageo,8,Digi-Key,0.00261,10000,1206,250 mW,324 kΩ,±1%,
332k,RC1206FR-07332KL,Yageo,15,Digi-Key,0.00261,50000,1206,250 mW,332 kΩ,±1%,
340k,RC1206FR-07340KL,Yageo,11,Digi-Key,0.00261,80000,1206,250 mW,340 kΩ,±1%,
348k,RC1206FR-07348KL,Yageo,11,Digi-Key,0.00261,35000,1206,250 mW,348 kΩ,±1%,
357k,RC1206FR-07357KL,Yageo,8,Digi-Key,0.00261,5000,1206,250 mW,357 kΩ,±1%,
365k,RC1206FR-07365KL,Yageo,12,Digi-Key,0.00261,5000,1206,250 mW,365 kΩ,±1%,
374k,RC1206FR-07374KL,Yageo,9,Digi-Key,0.00261,25000,1206,250 mW,374 kΩ,±1%,
383k,RC1206FR-07383KL,Yageo,13,Digi-Key,0.00261,45000,1206,250 mW,383 kΩ,±1%,
392k,RC1206FR-07392KL,Yageo,13,Digi-Key,0.00261,40000,1206,250 mW,392 kΩ,±1%,
402k,RC1206FR-07402KL,Yageo,14,Digi-Key,0.00261,50000,1206,250 mW,402 kΩ,±1%,
412k,RC1206FR-07412KL,Yageo,9,Digi-Key,0.00261,20000,1206,250 mW,412 kΩ,±1%,
422k,RC1206FR-07422KL,Yageo,8,Digi-Key,0.00261,0,1206,250 mW,422 kΩ,±1%,
432k,RC1206FR-07432KL,Yageo,10,Digi-Key,0.00261,15000,1206,250 mW,432 kΩ,±1%,
442k,RC1206FR-07442KL,Yageo,10,Digi-Key,0.00261,45000,1206,250 mW,442 kΩ,±1%,
453k,RC1206FR-07453KL,Yageo,9,Digi-Key,0.00261,15000,1206,250 mW,453 kΩ,±1%,
464k,RC1206FR-07464KL,Yageo,11,Digi-Key,0.00261,5000,1206,250 mW,464 kΩ,±1%,
475k,RC1206FR-07475KL,Yageo,12,Digi-Key,0.00261,75000,1206,250 mW,475 kΩ,±1%,
487k,RC1206FR-07487KL,Yageo,11,Digi-Key,0.00261,10000,1206,250 mW,487 kΩ,±1%,
499k,RC1206FR-07499KL,Yageo,17,Digi-Key,0.00261,290000,1206,250 mW,499 kΩ,±1%,
511k,RC1206FR-07511KL,Yageo,12,Digi-Key,0.00261,50000,1206,250 mW,511 kΩ,±1%,
523k,RC1206FR-07523KL,Yageo,13,Digi-Key,0.00261,0,1206,250 mW,523 kΩ,±1%,
536k,RC1206FR-07536KL,Yageo,13,Digi-Key,0.00261,20000,1206,250 mW,536 kΩ,±1%,
549k,RC1206FR-07549KL,Yageo,6,Digi-Key,0.00261,10000,1206,250 mW,549 kΩ,±1%,
562k,RC1206FR-07562KL,Yageo,12,Digi-Key,0.00261,20000,1206,250 mW,562 kΩ,±1%,
576k,RC1206FR-07576KL,Yageo,6,Digi-Key,0.00261,25000,1206,250 mW,576 kΩ,±1%,
590k,RC1206FR-07590KL,Yageo,11,Digi-Key,0.00261,15000,1206,250 mW,590 kΩ,±1%,
604k,RC1206FR-07604KL,Yageo,8,Digi-Key,0.00261,5000,1206,250 mW,604 kΩ,±1%,
619k,RC1206FR-07619KL,Yageo,9,Digi-Key,0.00261,15000,1206,250 mW,619 kΩ,±1%,
634k,RC1206FR-07634KL,Yageo,9,Digi-Key,0.00261,5000,1206,250 mW,634 kΩ,±1%,
649k,RC1206FR-07649KL,Yageo,12,Digi-Key,0.00261,0,1206,250 mW,649 kΩ,±1%,
665k,RC1206FR-07665KL,Yageo,11,Digi-Key,0.00261,5000,1206,250 mW,665 kΩ,±1%,
681k,RC1206FR-07681KL,Yageo,8,Digi-Key,0.00261,75000,1206,250 mW,681 kΩ,±1%,
698k,RC1206FR-07698KL,Yageo,11,Digi-Key,0.00261,25000,1206,250 mW,698 kΩ,±1%,
715k,RC1206FR-07715KL,Yageo,8,Digi-Key,0.00261,85000,1206,250 mW,715 kΩ,±1%,
732k,RC1206FR-07732KL,Yageo,7,Digi-Key,0.00261,20000,1206,250 mW,732 kΩ,±1%,
750k,RC1206FR-07750KL,Yageo,16,Digi-Key,0.00261,35000,1206,250 mW,750 kΩ,±1%,
768k,RC1206FR-07768KL,Yageo,6,Digi-Key,0.00261,5000,1206,250 mW,768 kΩ,±1%,
787k,RC1206FR-07787KL,Yageo,3,Digi-Key,0.00380,0,1206,250 mW,787 kΩ,±1%,
806k,RC1206FR-07806KL,Yageo,7,Digi-Key,0.00261,20000,1206,250 mW,806 kΩ,±1%,
825k,RC1206FR-07825KL,Yageo,11,Digi-Key,0.00261,0,1206,250 mW,825 kΩ,±1%,
845k,RC1206FR-07845KL,Yageo,8,Digi-Key,0.00380,0,1206,250 mW,845 kΩ,±1%,
866k,RC1206FR-07866KL,Yageo,6,Digi-Key,0.00380,0,1206,250 mW,866 kΩ,±1%,
887k,RC1206FR-07887KL,Yageo,9,Digi-Key,0.00261,5000,1206,250 mW,887 kΩ,±1%,
909k,RC1206FR-07909KL,Yageo,9,Digi-Key,0.00261,5000,1206,250 mW,909 kΩ,±1%,
931k,RC1206FR-07931KL,Yageo,6,Digi-Key,0.00261,20000,1206,250 mW,931 kΩ,±1%,
953k,RC1206FR-07953KL,Yageo,10,Digi-Key,0.00530,0,1206,250 mW,953 kΩ,±1%,
976k,RC1206FR-07976KL,Yageo,8,Digi-Key,0.00261,25000,1206,250 mW,976 kΩ,±1%,
1MEG,RC1206FR-071ML,Yageo,28,Digi-Key,0.00530,0,1206,250 mW,1.00 MΩ,±1%,
1.02MEG,RC1206FR-071M02L,Yageo,5,Digi-Key,0.00254,0,1206,250 mW,1.02 MΩ,±1%,
1.05MEG,RC1206FR-071M05L,Yageo,4,Digi-Key,0.00371,0,1206,250 mW,1.05 MΩ,±1%,
1.07MEG,RC1206FR-071M07L,Yageo,3,Digi-Key,0.00380,0,1206,250 mW,1.07 MΩ,±1%,
1.1MEG,RC1206FR-071M1L,Yageo,12,Digi-Key,0.00254,5000,1206,250 mW,1.10 MΩ,±1%,
1.13MEG,RC1206FR-071M13L,Yageo,3,Digi-Key,0.00371,0,1206,250 mW,1.13 MΩ,±1%,
1.15MEG,RC1206FR-071M15L,Yageo,6,Digi-Key,0.00254,15000,1206,250 mW,1.15 MΩ,±1%,
1.18MEG,RC1206FR-071M18L,Yageo,2,Digi-Key,0.00380,0,1206,250 mW,1.18 MΩ,±1%,
1.21MEG,RC1206FR-071M21L,Yageo,8,Digi-Key,0.00254,0,1206,250 mW,1.21 MΩ,±1%,
1.24MEG,RC1206FR-071M24L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,1.24 MΩ,±1%,
1.27MEG,RC1206FR-071M27L,Yageo,5,Digi-Key,0.00371,0,1206,250 mW,1.27 MΩ,±1%,
1.3MEG,RC1206FR-071M3L,Yageo,14,Digi-Key,0.00254,45000,1206,250 mW,1.30 MΩ,±1%,
1.33MEG,RC1206FR-071M33L,Yageo,8,Digi-Key,0.00254,25000,1206,250 mW,1.33 MΩ,±1%,
1.37MEG,RC1206FR-071M37L,Yageo,2,Digi-Key,0.00380,0,1206,250 mW,1.37 MΩ,±1%,
1.4MEG,RC1206FR-071M4L,Yageo,6,Digi-Key,0.00254,10000,1206,250 mW,1.40 MΩ,±1%,
1.43MEG,RC1206FR-071M43L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,1.43 MΩ,±1%,
1.47MEG,RC1206FR-071M47L,Yageo,11,Digi-Key,0.00254,35000,1206,250 mW,1.47 MΩ,±1%,
1.5MEG,RC1206FR-071M5L,Yageo,17,Digi-Key,0.00254,0,1206,250 mW,1.50 MΩ,±1%,
1.54MEG,RC1206FR-071M54L,Yageo,7,Digi-Key,0.00254,210000,1206,250 mW,1.54 MΩ,±1%,
1.58MEG,RC1206FR-071M58L,Yageo,5,Digi-Key,0.00254,15000,1206,250 mW,1.58 MΩ,±1%,
1.62MEG,RC1206FR-071M62L,Yageo,7,Digi-Key,0.00254,30000,1206,250 mW,1.62 MΩ,±1%,
1.65MEG,RC1206FR-071M65L,Yageo,4,Digi-Key,0.00371,0,1206,250 mW,1.65 MΩ,±1%,
1.69MEG,RC1206FR-071M69L,Yageo,8,Digi-Key,0.00371,5000,1206,250 mW,1.69 MΩ,±1%,
1.74MEG,RC1206FR-071M74L,Yageo,2,Digi-Key,0.00380,0,1206,250 mW,1.74 MΩ,±1%,
1.78MEG,RC1206FR-071M78L,Yageo,1,Digi-Key,0.00380,0,1206,250 mW,1.78 MΩ,±1%,
1.82MEG,RC1206FR-071M82L,Yageo,8,Digi-Key,0.00254,25000,1206,250 mW,1.82 MΩ,±1%,
1.87MEG,RC1206FR-071M87L,Yageo,6,Digi-Key,0.00254,0,1206,250 mW,1.87 MΩ,±1%,
1.91MEG,RC1206FR-071M91L,Yageo,2,Digi-Key,0.00380,0,1206,250 mW,1.91 MΩ,±1%,
1.96MEG,RC1206FR-071M96L,Yageo,8,Digi-Key,0.00254,15000,1206,250 mW,1.96 MΩ,±1%,
2MEG,RC1206FR-072ML,Yageo,18,Digi-Key,0.00254,55000,1206,250 mW,2.00 MΩ,±1%,
2.05MEG,RC1206FR-072M05L,Yageo,6,Digi-Key,0.00254,0,1206,250 mW,2.05 MΩ,±1%,
2.1MEG,RC1206FR-072M1L,Yageo,5,Digi-Key,0.00254,5000,1206,250 mW,2.10 MΩ,±1%,
2.15MEG,RC1206FR-072M15L,Yageo,7,Digi-Key,0.00254,5000,1206,250 mW,2.15 MΩ,±1%,
2.21MEG,RC1206FR-072M21L,Yageo,7,Digi-Key,0.00254,0,1206,250 mW,2.21 MΩ,±1%,
2.26MEG,RC1206FR-072M26L,Yageo,5,Digi-Key,0.00254,0,1206,250 mW,2.26 MΩ,±1%,
2.32MEG,RC1206FR-072M32L,Yageo,8,Digi-Key,0.00254,25000,1206,250 mW,2.32 MΩ,±1%,
2.37MEG,RC1206FR-072M37L,Yageo,3,Digi-Key,0.00371,0,1206,250 mW,2.37 MΩ,±1%,
2.43MEG,RC1206FR-072M43L,Yageo,9,Digi-Key,0.00254,0,1206,250 mW,2.43 MΩ,±1%,
2.49MEG,RC1206FR-072M49L,Yageo,9,Digi-Key,0.00254,50000,1206,250 mW,2.49 MΩ,±1%,
2.55MEG,RC1206FR-072M55L,Yageo,3,Digi-Key,0.00371,0,1206,250 mW,2.55 MΩ,±1%,
2.61MEG,RC1206FR-072M61L,Yageo,5,Digi-Key,0.00371,0,1206,250 mW,2.61 MΩ,±1%,
2.67MEG,RC1206FR-072M67L,Yageo,4,Digi-Key,0.00254,25000,1206,250 mW,2.67 MΩ,±1%,
2.74MEG,RC1206FR-072M74L,Yageo,10,Digi-Key,0.00254,40000,1206,250 mW,2.74 MΩ,±1%,
2.8MEG,RC1206FR-072M8L,Yageo,3,Digi-Key,0.00380,0,1206,250 mW,2.80 MΩ,±1%,
2.87MEG,RC1206FR-072M87L,Yageo,6,Digi-Key,0.00254,10000,1206,250 mW,2.87 MΩ,±1%,
2.94MEG,RC1206FR-072M94L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,2.94 MΩ,±1%,
3.01MEG,RC1206FR-073M01L,Yageo,7,Digi-Key,0.00254,20000,1206,250 mW,3.01 MΩ,±1%,
3.09MEG,RC1206FR-073M09L,Yageo,4,Digi-Key,0.00254,5000,1206,250 mW,3.09 MΩ,±1%,
3.16MEG,RC1206FR-073M16L,Yageo,3,Digi-Key,0.00380,0,1206,250 mW,3.16 MΩ,±1%,
3.24MEG,RC1206FR-073M24L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,3.24 MΩ,±1%,
3.32MEG,RC1206FR-073M32L,Yageo,9,Digi-Key,0.00254,20000,1206,250 mW,3.32 MΩ,±1%,
3.4MEG,RC1206FR-073M4L,Yageo,2,Digi-Key,0.00380,0,1206,250 mW,3.40 MΩ,±1%,
3.48MEG,RC1206FR-073M48L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,3.48 MΩ,±1%,
3.57MEG,RC1206FR-073M57L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,3.57 MΩ,±1%,
3.65MEG,RC1206FR-073M65L,Yageo,4,Digi-Key,0.00254,10000,1206,250 mW,3.65 MΩ,±1%,
3.74MEG,RC1206FR-073M74L,Yageo,4,Digi-Key,0.00371,0,1206,250 mW,3.74 MΩ,±1%,
3.83MEG,RC1206FR-073M83L,Yageo,5,Digi-Key,0.00261,5000,1206,250 mW,3.83 MΩ,±1%,
3.92MEG,RC1206FR-073M92L,Yageo,7,Digi-Key,0.00254,5000,1206,250 mW,3.92 MΩ,±1%,
4.02MEG,RC1206FR-074M02L,Yageo,9,Digi-Key,0.00254,25000,1206,250 mW,4.02 MΩ,±1%,
4.12MEG,RC1206FR-074M12L,Yageo,3,Digi-Key,0.00380,0,1206,250 mW,4.12 MΩ,±1%,
4.22MEG,RC1206FR-074M22L,Yageo,3,Digi-Key,0.00371,0,1206,250 mW,4.22 MΩ,±1%,
4.32MEG,RC1206FR-074M32L,Yageo,3,Digi-Key,0.00371,0,1206,250 mW,4.32 MΩ,±1%,
4.42MEG,RC1206FR-074M42L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,4.42 MΩ,±1%,
4.53MEG,RC1206FR-074M53L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,4.53 MΩ,±1%,
4.64MEG,RC1206FR-074M64L,Yageo,3,Digi-Key,0.00380,0,1206,250 mW,4.64 MΩ,±1%,
4.75MEG,RC1206FR-074M75L,Yageo,8,Digi-Key,0.00254,10000,1206,250 mW,4.75 MΩ,±1%,
4.87MEG,RC1206FR-074M87L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,4.87 MΩ,±1%,
4.99MEG,RC1206FR-074M99L,Yageo,11,Digi-Key,0.00254,20000,1206,250 mW,4.99 MΩ,±1%,
5.11MEG,RC1206FR-075M11L,Yageo,6,Digi-Key,0.00254,10000,1206,250 mW,5.11 MΩ,±1%,
5.23MEG,RC1206FR-075M23L,Yageo,2,Digi-Key,0.00380,0,1206,250 mW,5.23 MΩ,±1%,
5.36MEG,RC1206FR-075M36L,Yageo,2,Digi-Key,0.00380,0,1206,250 mW,5.36 MΩ,±1%,
5.49MEG,RC1206FR-075M49L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,5.49 MΩ,±1%,
5.62MEG,RC1206FR-075M62L,Yageo,9,Digi-Key,0.00254,5000,1206,250 mW,5.62 MΩ,±1%,
5.76MEG,RC1206FR-075M76L,Yageo,2,Digi-Key,0.00380,0,1206,250 mW,5.76 MΩ,±1%,
5.9MEG,RC1206FR-075M9L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,5.90 MΩ,±1%,
6.04MEG,RC1206FR-076M04L,Yageo,3,Digi-Key,0.00380,0,1206,250 mW,6.04 MΩ,±1%,
6.19MEG,RC1206FR-076M19L,Yageo,4,Digi-Key,0.00371,0,1206,250 mW,6.19 MΩ,±1%,
6.34MEG,RC1206FR-076M34L,Yageo,2,Digi-Key,0.00380,0,1206,250 mW,6.34 MΩ,±1%,
6.49MEG,RC1206FR-076M49L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,6.49 MΩ,±1%,
6.65MEG,RC1206FR-076M65L,Yageo,7,Digi-Key,0.00254,0,1206,250 mW,6.65 MΩ,±1%,
6.81MEG,RC1206FR-076M81L,Yageo,3,Digi-Key,0.00371,0,1206,250 mW,6.81 MΩ,±1%,
6.98MEG,RC1206FR-076M98L,Yageo,2,Digi-Key,0.00380,0,1206,250 mW,6.98 MΩ,±1%,
7.15MEG,RC1206FR-077M15L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,7.15 MΩ,±1%,
7.32MEG,RC1206FR-077M32L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,7.32 MΩ,±1%,
7.5MEG,RC1206FR-077M5L,Yageo,9,Digi-Key,0.00254,15000,1206,250 mW,7.50 MΩ,±1%,
7.68MEG,RC1206FR-077M68L,Yageo,3,Digi-Key,0.00380,0,1206,250 mW,7.68 MΩ,±1%,
7.87MEG,RC1206FR-077M87L,Yageo,2,Digi-Key,0.00380,0,1206,250 mW,7.87 MΩ,±1%,
8.06MEG,RC1206FR-078M06L,Yageo,6,Digi-Key,0.00254,20000,1206,250 mW,8.06 MΩ,±1%,
8.25MEG,RC1206FR-078M25L,Yageo,4,Digi-Key,0.00254,25000,1206,250 mW,8.25 MΩ,±1%,
8.45MEG,RC1206FR-078M45L,Yageo,2,Digi-Key,0.00380,0,1206,250 mW,8.45 MΩ,±1%,
8.66MEG,RC1206FR-078M66L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,8.66 MΩ,±1%,
8.87MEG,RC1206FR-078M87L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,8.87 MΩ,±1%,
9.09MEG,RC1206FR-079M09L,Yageo,3,Digi-Key,0.00371,0,1206,250 mW,9.09 MΩ,±1%,
9.31MEG,RC1206FR-079M31L,Yageo,2,Digi-Key,0.00371,0,1206,250 mW,9.31 MΩ,±1%,
9.53MEG,RC1206FR-079M53L,Yageo,2,Digi-Key,0.00380,0,1206,250 mW,9.53 MΩ,±1%,
9.76MEG,RC1206FR-079M76L,Yageo,2,Digi-Key,0.00380,0,1206,250 mW,9.76 MΩ,±1%,
